order_id,customer_id,order_date,acquisition_channel,order_amount
ORD-000460,CUST-00156,2025-11-15,Organic Social,105.33
ORD-000461,CUST-00157,2025-10-06,Paid Search,77.36
ORD-000462,CUST-00157,2025-11-05,Paid Search,124.55
ORD-000463,CUST-00158,2025-10-28,Email,84.42
ORD-000464,CUST-00158,2025-11-11,Email,80.51
ORD-000465,CUST-00159,2025-04-10,Organic Social,54.33
ORD-000466,CUST-00159,2025-04-20,Organic Social,73.93
ORD-000467,CUST-00159,2025-08-09,Organic Social,85.86
ORD-000468,CUST-00160,2025-02-23,Display,50.59
ORD-000469,CUST-00160,2025-07-22,Display,73.68
ORD-000470,CUST-00160,2025-02-26,Display,94.39
ORD-000471,CUST-00161,2025-01-05,Paid Search,73.5
ORD-000472,CUST-00161,2025-01-27,Paid Search,83.97
ORD-000473,CUST-00161,2025-05-29,Paid Search,74.02
ORD-000474,CUST-00162,2025-05-08,Display,63.47
ORD-000475,CUST-00163,2025-06-17,Paid Search,112.81
ORD-000476,CUST-00163,2025-12-04,Paid Search,70.17
ORD-000477,CUST-00163,2025-08-22,Paid Search,92.76
ORD-000478,CUST-00164,2025-05-04,Paid Search,114.25
ORD-000479,CUST-00164,2025-05-15,Paid Search,95.63
ORD-000480,CUST-00165,2025-04-09,Display,41.65
ORD-000481,CUST-00166,2025-04-20,Paid Search,73.41
ORD-000482,CUST-00166,2025-05-21,Paid Search,80.94
ORD-000483,CUST-00166,2025-04-22,Paid Search,161.55
ORD-000484,CUST-00167,2025-06-22,Paid Search,95.4
ORD-000485,CUST-00167,2025-11-15,Paid Search,109.39
ORD-000486,CUST-00167,2025-07-17,Paid Search,137.82
ORD-000487,CUST-00167,2025-08-10,Paid Search,119.85
ORD-000488,CUST-00168,2025-07-25,Email,92.3
ORD-000489,CUST-00168,2025-08-18,Email,48.83
ORD-000490,CUST-00169,2025-09-06,Email,118.6
ORD-000491,CUST-00170,2025-08-24,Paid Search,108.29
ORD-000492,CUST-00170,2025-12-30,Paid Search,108.16
ORD-000493,CUST-00170,2025-10-15,Paid Search,123.77
ORD-000494,CUST-00170,2025-09-05,Paid Search,92.22
ORD-000495,CUST-00171,2025-06-28,Paid Search,103.78
ORD-000496,CUST-00171,2025-08-10,Paid Search,82.49
ORD-000497,CUST-00171,2025-08-31,Paid Search,106.28
ORD-000498,CUST-00171,2025-09-05,Paid Search,54.17
ORD-000499,CUST-00172,2025-05-05,Affiliate,104.45
ORD-000500,CUST-00172,2025-05-31,Affiliate,88.67
ORD-000501,CUST-00172,2025-05-10,Affiliate,83.06
ORD-000502,CUST-00172,2025-10-22,Affiliate,119.19
ORD-000503,CUST-00173,2025-01-27,Paid Search,102.31
ORD-000504,CUST-00173,2025-02-04,Paid Search,85.44
ORD-000505,CUST-00173,2025-05-08,Paid Search,89.59
ORD-000506,CUST-00174,2025-03-28,Email,144.44
ORD-000507,CUST-00174,2025-04-04,Email,65.09
ORD-000508,CUST-00174,2025-03-31,Email,69.95
ORD-000509,CUST-00175,2025-10-19,Organic Social,60.35
ORD-000510,CUST-00176,2025-10-19,Paid Social,40.27
ORD-000511,CUST-00176,2025-10-28,Paid Social,43.53
ORD-000512,CUST-00176,2025-10-20,Paid Social,79.68
ORD-000513,CUST-00177,2025-04-22,Paid Search,100.38
ORD-000514,CUST-00177,2025-05-20,Paid Search,78.67
ORD-000515,CUST-00177,2025-05-09,Paid Search,84.79
ORD-000516,CUST-00177,2025-09-09,Paid Search,92.73
ORD-000517,CUST-00177,2025-05-05,Paid Search,164.45
ORD-000518,CUST-00178,2025-02-17,Paid Social,71.89
ORD-000519,CUST-00179,2025-09-19,Email,58.67
ORD-000520,CUST-00179,2025-09-26,Email,96.39
ORD-000521,CUST-00179,2025-09-22,Email,70.61
ORD-000522,CUST-00179,2025-10-05,Email,104.04
ORD-000523,CUST-00180,2025-01-14,Display,126.95
ORD-000524,CUST-00180,2025-03-20,Display,99.23
ORD-000525,CUST-00180,2025-03-15,Display,58.46
ORD-000526,CUST-00180,2025-11-27,Display,109.39
ORD-000527,CUST-00180,2025-10-31,Display,82.82
ORD-000528,CUST-00180,2025-04-29,Display,102.85
ORD-000529,CUST-00181,2025-06-01,Email,61.66
ORD-000530,CUST-00181,2025-07-07,Email,161.27
ORD-000531,CUST-00181,2025-08-08,Email,81.61
ORD-000532,CUST-00182,2025-11-11,Paid Search,79.29
ORD-000533,CUST-00183,2025-09-07,Paid Search,100.71
ORD-000534,CUST-00183,2025-12-02,Paid Search,47.96
ORD-000535,CUST-00183,2025-09-30,Paid Search,124.21
ORD-000536,CUST-00184,2025-06-10,Paid Social,53.52
ORD-000537,CUST-00184,2025-08-22,Paid Social,76.41
ORD-000538,CUST-00184,2025-09-07,Paid Social,77.88
ORD-000539,CUST-00184,2025-10-27,Paid Social,61.28
ORD-000540,CUST-00185,2025-08-03,Display,50.05
ORD-000541,CUST-00185,2025-09-19,Display,65.1
ORD-000542,CUST-00186,2025-07-18,Email,64.16
ORD-000543,CUST-00186,2025-08-06,Email,106.69
ORD-000544,CUST-00187,2025-06-29,Paid Search,66.08
ORD-000545,CUST-00188,2025-02-09,Affiliate,101.37
ORD-000546,CUST-00188,2025-04-29,Affiliate,89.39
ORD-000547,CUST-00188,2025-05-15,Affiliate,114.09
ORD-000548,CUST-00188,2025-10-15,Affiliate,136.06
ORD-000549,CUST-00189,2025-02-25,Email,77.86
ORD-000550,CUST-00189,2025-03-07,Email,80.53
ORD-000551,CUST-00190,2025-06-10,Affiliate,71.86
ORD-000552,CUST-00190,2025-08-04,Affiliate,55.99
ORD-000553,CUST-00190,2025-08-08,Affiliate,82.63
ORD-000554,CUST-00190,2025-07-20,Affiliate,121.1
ORD-000555,CUST-00191,2025-08-06,Paid Social,91.08
ORD-000556,CUST-00191,2025-08-20,Paid Social,48.96
ORD-000557,CUST-00192,2025-10-23,Paid Social,101.25
ORD-000558,CUST-00192,2025-11-26,Paid Social,68.24
ORD-000559,CUST-00193,2025-03-14,Paid Social,56.85
ORD-000560,CUST-00193,2025-04-16,Paid Social,48.73
ORD-000561,CUST-00193,2025-03-19,Paid Social,70.89
ORD-000562,CUST-00193,2025-08-08,Paid Social,85.94
ORD-000563,CUST-00194,2025-11-03,Display,75.65
ORD-000564,CUST-00194,2025-12-03,Display,95.42
ORD-000565,CUST-00195,2025-09-11,Display,138.16
ORD-000566,CUST-00195,2025-09-14,Display,50.27
ORD-000567,CUST-00195,2025-11-01,Display,85.11
ORD-000568,CUST-00196,2025-10-13,Display,52.89
ORD-000569,CUST-00196,2025-10-18,Display,54.4
ORD-000570,CUST-00197,2025-11-02,Paid Search,69.51
ORD-000571,CUST-00197,2025-12-12,Paid Search,99.87
ORD-000572,CUST-00198,2025-03-21,Email,55.6
ORD-000573,CUST-00198,2025-07-21,Email,65.83
ORD-000574,CUST-00198,2025-12-16,Email,105.54
ORD-000575,CUST-00198,2025-10-26,Email,48.98
ORD-000576,CUST-00199,2025-03-22,Paid Social,77.69
ORD-000577,CUST-00199,2025-06-15,Paid Social,77.75
ORD-000578,CUST-00199,2025-06-08,Paid Social,54.04
ORD-000579,CUST-00200,2025-02-20,Affiliate,64.28
ORD-000580,CUST-00200,2025-03-13,Affiliate,122.43
ORD-000581,CUST-00200,2025-03-09,Affiliate,76.96
ORD-000582,CUST-00200,2025-07-20,Affiliate,71.89
ORD-000583,CUST-00200,2025-12-03,Affiliate,108.55
ORD-000584,CUST-00201,2025-02-07,Paid Search,76.73
ORD-000585,CUST-00202,2025-09-03,Paid Search,101.26
ORD-000586,CUST-00202,2025-11-15,Paid Search,141.36
ORD-000587,CUST-00202,2025-10-13,Paid Search,105.09
ORD-000588,CUST-00203,2025-08-03,Paid Search,85.16
ORD-000589,CUST-00203,2025-11-05,Paid Search,128.48
ORD-000590,CUST-00203,2025-10-24,Paid Search,120.63
ORD-000591,CUST-00203,2025-10-27,Paid Search,87.78
ORD-000592,CUST-00204,2025-06-07,Paid Search,78.54
ORD-000593,CUST-00204,2025-07-15,Paid Search,122.02
ORD-000594,CUST-00204,2025-06-27,Paid Search,81.59
ORD-000595,CUST-00204,2025-08-05,Paid Search,102.43
ORD-000596,CUST-00205,2025-05-12,Paid Search,61.85
ORD-000597,CUST-00205,2025-07-13,Paid Search,118.93
ORD-000598,CUST-00206,2025-04-24,Paid Search,122.94
ORD-000599,CUST-00206,2025-05-14,Paid Search,123.92
ORD-000600,CUST-00206,2025-06-12,Paid Search,115.76
ORD-000601,CUST-00206,2025-05-28,Paid Search,82.28
ORD-000602,CUST-00207,2025-05-19,Paid Social,45.78
ORD-000603,CUST-00207,2025-05-31,Paid Social,40.33
ORD-000604,CUST-00207,2025-07-06,Paid Social,64.21
ORD-000605,CUST-00207,2025-06-09,Paid Social,79.98
ORD-000606,CUST-00207,2025-12-27,Paid Social,44.37
ORD-000607,CUST-00208,2025-01-21,Paid Search,47.29
ORD-000608,CUST-00208,2025-01-30,Paid Search,90.59
ORD-000609,CUST-00209,2025-11-26,Affiliate,89.2
ORD-000610,CUST-00210,2025-06-26,Paid Search,94.77
ORD-000611,CUST-00210,2025-07-27,Paid Search,50.2
ORD-000612,CUST-00210,2025-12-03,Paid Search,139.54
ORD-000613,CUST-00211,2025-06-16,Organic Social,69.91
ORD-000614,CUST-00211,2025-07-12,Organic Social,72.95
ORD-000615,CUST-00212,2025-11-14,Affiliate,104.65
ORD-000616,CUST-00212,2025-12-07,Affiliate,143.87
ORD-000617,CUST-00213,2025-06-07,Paid Search,103.88
ORD-000618,CUST-00213,2025-08-16,Paid Search,90.63
ORD-000619,CUST-00213,2025-06-23,Paid Search,98.76
ORD-000620,CUST-00213,2025-11-30,Paid Search,133.74
ORD-000621,CUST-00213,2025-06-24,Paid Search,90.81
ORD-000622,CUST-00213,2025-07-27,Paid Search,116.28
ORD-000623,CUST-00213,2025-07-24,Paid Search,104.89
ORD-000624,CUST-00213,2025-06-14,Paid Search,66.71
ORD-000625,CUST-00214,2025-04-28,Paid Search,73.88
ORD-000626,CUST-00214,2025-05-13,Paid Search,108.04
ORD-000627,CUST-00214,2025-05-24,Paid Search,65.19
ORD-000628,CUST-00215,2025-09-03,Paid Search,139.41
ORD-000629,CUST-00216,2025-09-21,Email,121.22
ORD-000630,CUST-00216,2025-10-12,Email,94.11
ORD-000631,CUST-00217,2025-08-09,Email,102.48
ORD-000632,CUST-00217,2025-08-29,Email,62.88
ORD-000633,CUST-00217,2025-09-02,Email,74.12
ORD-000634,CUST-00218,2025-10-15,Paid Social,75.38
ORD-000635,CUST-00218,2025-11-23,Paid Social,78.3
ORD-000636,CUST-00219,2025-08-01,Paid Search,74.35
ORD-000637,CUST-00219,2025-08-18,Paid Search,83.65
ORD-000638,CUST-00220,2025-10-23,Email,107.13
ORD-000639,CUST-00221,2025-04-23,Paid Social,77.26
ORD-000640,CUST-00221,2025-06-19,Paid Social,68.6
ORD-000641,CUST-00221,2025-06-03,Paid Social,54.1
ORD-000642,CUST-00221,2025-08-11,Paid Social,50.92
ORD-000643,CUST-00222,2025-07-25,Organic Social,62.96
ORD-000644,CUST-00222,2025-08-27,Organic Social,67.7
ORD-000645,CUST-00222,2025-08-16,Organic Social,36.12
ORD-000646,CUST-00223,2025-01-22,Paid Social,101.98
ORD-000647,CUST-00223,2025-02-03,Paid Social,70.64
ORD-000648,CUST-00224,2025-03-20,Paid Search,75.89
ORD-000649,CUST-00224,2025-04-24,Paid Search,119.54
ORD-000650,CUST-00224,2025-06-02,Paid Search,105.32
ORD-000651,CUST-00224,2025-04-11,Paid Search,109.19
ORD-000652,CUST-00225,2025-05-09,Paid Search,64.62
ORD-000653,CUST-00225,2025-06-04,Paid Search,88.65
ORD-000654,CUST-00226,2025-08-13,Email,65.52
ORD-000655,CUST-00226,2025-10-08,Email,122.12
ORD-000656,CUST-00226,2025-12-11,Email,62.26
ORD-000657,CUST-00227,2025-01-29,Paid Social,97.57
ORD-000658,CUST-00228,2025-05-10,Paid Search,94.55
ORD-000659,CUST-00228,2025-07-15,Paid Search,69.05
ORD-000660,CUST-00228,2025-05-24,Paid Search,97.91
ORD-000661,CUST-00228,2025-06-09,Paid Search,83.57
ORD-000662,CUST-00229,2025-02-12,Paid Search,88.73
ORD-000663,CUST-00229,2025-03-07,Paid Search,56.05
ORD-000664,CUST-00229,2025-03-27,Paid Search,87.7
ORD-000665,CUST-00229,2025-06-15,Paid Search,123.21
ORD-000666,CUST-00230,2025-02-01,Paid Social,93.14
ORD-000667,CUST-00230,2025-02-17,Paid Social,82.62
ORD-000668,CUST-00230,2025-05-17,Paid Social,101.52
ORD-000669,CUST-00231,2025-10-28,Email,75.85
ORD-000670,CUST-00231,2025-12-22,Email,99.15
ORD-000671,CUST-00232,2025-05-14,Paid Search,77.33
ORD-000672,CUST-00232,2025-06-23,Paid Search,107.17
ORD-000673,CUST-00232,2025-09-30,Paid Search,122.7
ORD-000674,CUST-00232,2025-07-18,Paid Search,69.37
ORD-000675,CUST-00232,2025-11-20,Paid Search,71.47
ORD-000676,CUST-00233,2025-10-03,Display,129.73
ORD-000677,CUST-00234,2025-09-17,Paid Social,78.77
ORD-000678,CUST-00234,2025-09-30,Paid Social,82.1
ORD-000679,CUST-00235,2025-06-02,Paid Social,102.14
ORD-000680,CUST-00235,2025-06-22,Paid Social,131.42
ORD-000681,CUST-00235,2025-07-30,Paid Social,40.23
ORD-000682,CUST-00236,2025-03-28,Email,70.38
ORD-000683,CUST-00236,2025-04-04,Email,90.26
ORD-000684,CUST-00236,2025-07-08,Email,107.27
ORD-000685,CUST-00237,2025-06-12,Email,60.45
ORD-000686,CUST-00237,2025-06-14,Email,111.08
ORD-000687,CUST-00238,2025-01-25,Email,112.12
ORD-000688,CUST-00238,2025-02-05,Email,98.21
ORD-000689,CUST-00239,2025-07-26,Paid Social,113.34
ORD-000690,CUST-00239,2025-11-07,Paid Social,89.24
ORD-000691,CUST-00240,2025-01-20,Organic Social,67.66
ORD-000692,CUST-00240,2025-02-11,Organic Social,90.35
ORD-000693,CUST-00241,2025-08-07,Paid Social,39.16
ORD-000694,CUST-00242,2025-04-04,Paid Social,90.57
ORD-000695,CUST-00242,2025-04-06,Paid Social,96.89
ORD-000696,CUST-00242,2025-05-23,Paid Social,84.74
ORD-000697,CUST-00243,2025-04-23,Paid Search,71.88
ORD-000698,CUST-00243,2025-07-15,Paid Search,122.07
ORD-000699,CUST-00243,2025-07-15,Paid Search,130.6
ORD-000700,CUST-00244,2025-10-17,Paid Search,66.54
ORD-000701,CUST-00244,2025-11-25,Paid Search,91.56
ORD-000702,CUST-00244,2025-12-26,Paid Search,82.48
ORD-000703,CUST-00245,2025-11-08,Display,55.32
ORD-000704,CUST-00245,2025-12-08,Display,88.81
ORD-000705,CUST-00246,2025-10-25,Paid Search,144.96
ORD-000706,CUST-00247,2025-03-19,Organic Social,53.77
ORD-000707,CUST-00247,2025-03-31,Organic Social,60.43
ORD-000708,CUST-00247,2025-07-10,Organic Social,96.7
ORD-000709,CUST-00248,2025-03-09,Paid Search,58.97
ORD-000710,CUST-00248,2025-03-29,Paid Search,107.48
ORD-000711,CUST-00248,2025-08-26,Paid Search,64.39
ORD-000712,CUST-00249,2025-01-22,Email,68.36
ORD-000713,CUST-00249,2025-02-18,Email,137.67
ORD-000714,CUST-00249,2025-03-12,Email,112.57
ORD-000715,CUST-00250,2025-05-25,Display,80.62
ORD-000716,CUST-00251,2025-01-21,Affiliate,95.97
ORD-000717,CUST-00251,2025-03-19,Affiliate,102.98
ORD-000718,CUST-00251,2025-03-02,Affiliate,133.13
ORD-000719,CUST-00252,2025-05-09,Paid Search,66.01
ORD-000720,CUST-00252,2025-06-09,Paid Search,73.66
ORD-000721,CUST-00253,2025-09-21,Organic Social,75.75
ORD-000722,CUST-00253,2025-09-26,Organic Social,104.58
ORD-000723,CUST-00254,2025-10-24,Organic Social,68.76
ORD-000724,CUST-00254,2025-11-02,Organic Social,106.93
ORD-000725,CUST-00255,2025-10-28,Organic Social,69.42
ORD-000726,CUST-00255,2025-11-26,Organic Social,90.47
ORD-000727,CUST-00256,2025-08-14,Affiliate,103.06
ORD-000728,CUST-00256,2025-08-30,Affiliate,108.72
ORD-000729,CUST-00256,2025-10-03,Affiliate,70.17
ORD-000730,CUST-00256,2025-11-04,Affiliate,97.77
ORD-000731,CUST-00257,2025-02-12,Affiliate,129.07
ORD-000732,CUST-00257,2025-04-17,Affiliate,86.35
ORD-000733,CUST-00257,2025-04-24,Affiliate,104.31
ORD-000734,CUST-00258,2025-11-20,Email,70.14
ORD-000735,CUST-00259,2025-02-06,Affiliate,107.3
ORD-000736,CUST-00259,2025-02-15,Affiliate,158.64
ORD-000737,CUST-00260,2025-05-16,Email,84.43
ORD-000738,CUST-00260,2025-05-16,Email,92.12
ORD-000739,CUST-00261,2025-05-18,Email,109.02
ORD-000740,CUST-00261,2025-07-22,Email,76.47
ORD-000741,CUST-00261,2025-12-25,Email,61.54
ORD-000742,CUST-00262,2025-08-11,Email,80.82
ORD-000743,CUST-00263,2025-04-15,Organic Social,75.03
ORD-000744,CUST-00263,2025-04-15,Organic Social,83.51
ORD-000745,CUST-00263,2025-05-12,Organic Social,48.65
ORD-000746,CUST-00263,2025-05-01,Organic Social,64.43
ORD-000747,CUST-00264,2025-01-14,Paid Search,113.94
ORD-000748,CUST-00264,2025-02-01,Paid Search,172.8
ORD-000749,CUST-00264,2025-02-04,Paid Search,121.3
ORD-000750,CUST-00264,2025-02-14,Paid Search,88.1
ORD-000751,CUST-00264,2025-05-10,Paid Search,55.42
ORD-000752,CUST-00265,2025-07-25,Affiliate,125.78
ORD-000753,CUST-00265,2025-08-02,Affiliate,111.75
ORD-000754,CUST-00266,2025-02-09,Paid Search,58.51
ORD-000755,CUST-00266,2025-03-28,Paid Search,84.65
ORD-000756,CUST-00266,2025-02-13,Paid Search,50.66
ORD-000757,CUST-00266,2025-04-02,Paid Search,92.72
ORD-000758,CUST-00266,2025-04-26,Paid Search,103.01
ORD-000759,CUST-00266,2025-04-28,Paid Search,123.86
ORD-000760,CUST-00267,2025-05-28,Paid Social,59.5
ORD-000761,CUST-00267,2025-05-28,Paid Social,46.74
ORD-000762,CUST-00268,2025-05-04,Paid Search,85.51
ORD-000763,CUST-00268,2025-05-11,Paid Search,76.93
ORD-000764,CUST-00268,2025-06-28,Paid Search,131.68
ORD-000765,CUST-00268,2025-06-24,Paid Search,90.91
ORD-000766,CUST-00269,2025-09-15,Paid Social,55.87
ORD-000767,CUST-00270,2025-04-20,Organic Social,80.0
ORD-000768,CUST-00270,2025-05-03,Organic Social,73.44
ORD-000769,CUST-00270,2025-04-25,Organic Social,56.06
ORD-000770,CUST-00270,2025-08-21,Organic Social,90.69
ORD-000771,CUST-00271,2025-07-04,Paid Social,58.05
ORD-000772,CUST-00272,2025-09-11,Email,73.91
ORD-000773,CUST-00272,2025-10-04,Email,99.54
ORD-000774,CUST-00272,2025-10-06,Email,146.51
ORD-000775,CUST-00272,2025-10-07,Email,131.34
ORD-000776,CUST-00272,2025-12-19,Email,64.69
ORD-000777,CUST-00273,2025-08-23,Paid Search,77.83
ORD-000778,CUST-00273,2025-12-23,Paid Search,75.86
ORD-000779,CUST-00274,2025-11-05,Organic Social,80.72
ORD-000780,CUST-00274,2025-11-18,Organic Social,43.58
ORD-000781,CUST-00275,2025-08-02,Affiliate,130.89
ORD-000782,CUST-00276,2025-01-19,Paid Social,64.57
ORD-000783,CUST-00276,2025-01-24,Paid Social,38.99
ORD-000784,CUST-00276,2025-01-24,Paid Social,42.77
ORD-000785,CUST-00276,2025-03-10,Paid Social,54.13
ORD-000786,CUST-00277,2025-08-02,Paid Social,76.21
ORD-000787,CUST-00277,2025-08-13,Paid Social,67.03
ORD-000788,CUST-00277,2025-10-07,Paid Social,51.92
ORD-000789,CUST-00277,2025-10-28,Paid Social,100.86
ORD-000790,CUST-00278,2025-09-29,Paid Social,57.07
ORD-000791,CUST-00278,2025-10-16,Paid Social,70.25
ORD-000792,CUST-00279,2025-01-06,Paid Social,74.0
ORD-000793,CUST-00279,2025-02-08,Paid Social,60.75
ORD-000794,CUST-00280,2025-07-10,Paid Search,68.2
ORD-000795,CUST-00280,2025-08-07,Paid Search,126.14
ORD-000796,CUST-00280,2025-10-13,Paid Search,81.89
ORD-000797,CUST-00280,2025-07-19,Paid Search,87.6
ORD-000798,CUST-00281,2025-09-20,Organic Social,79.73
ORD-000799,CUST-00282,2025-08-01,Affiliate,56.58
ORD-000800,CUST-00283,2025-08-19,Paid Search,154.02
ORD-000801,CUST-00283,2025-09-02,Paid Search,67.7
ORD-000802,CUST-00283,2025-08-27,Paid Search,68.86
ORD-000803,CUST-00284,2025-06-11,Organic Social,90.91
ORD-000804,CUST-00284,2025-07-16,Organic Social,46.31
ORD-000805,CUST-00285,2025-05-01,Paid Search,64.29
ORD-000806,CUST-00285,2025-06-20,Paid Search,56.91
ORD-000807,CUST-00285,2025-07-27,Paid Search,128.61
ORD-000808,CUST-00286,2025-03-07,Paid Social,72.89
ORD-000809,CUST-00286,2025-04-14,Paid Social,47.33
ORD-000810,CUST-00286,2025-05-08,Paid Social,66.67
ORD-000811,CUST-00286,2025-08-02,Paid Social,66.38
ORD-000812,CUST-00287,2025-03-12,Email,70.3
ORD-000813,CUST-00287,2025-04-15,Email,111.56
ORD-000814,CUST-00287,2025-04-13,Email,66.43
ORD-000815,CUST-00287,2025-10-01,Email,61.6
ORD-000816,CUST-00288,2025-10-30,Paid Search,147.59
ORD-000817,CUST-00289,2025-09-26,Paid Search,115.18
ORD-000818,CUST-00289,2025-10-20,Paid Search,78.95
ORD-000819,CUST-00289,2025-10-18,Paid Search,102.83
ORD-000820,CUST-00290,2025-03-11,Paid Search,74.84
ORD-000821,CUST-00290,2025-05-04,Paid Search,124.42
ORD-000822,CUST-00291,2025-03-21,Display,49.49
ORD-000823,CUST-00291,2025-09-08,Display,74.83
ORD-000824,CUST-00291,2025-05-09,Display,58.27
ORD-000825,CUST-00291,2025-03-28,Display,95.64
ORD-000826,CUST-00291,2025-05-02,Display,69.13
ORD-000827,CUST-00291,2025-04-12,Display,77.04
ORD-000828,CUST-00292,2025-01-16,Organic Social,80.08
ORD-000829,CUST-00292,2025-01-26,Organic Social,92.1
ORD-000830,CUST-00293,2025-02-02,Email,110.01
ORD-000831,CUST-00293,2025-03-12,Email,126.41
ORD-000832,CUST-00294,2025-07-12,Email,70.72
ORD-000833,CUST-00294,2025-08-23,Email,92.03
ORD-000834,CUST-00295,2025-04-02,Email,127.85
ORD-000835,CUST-00296,2025-01-24,Paid Social,63.02
ORD-000836,CUST-00296,2025-01-30,Paid Social,100.53
ORD-000837,CUST-00296,2025-06-25,Paid Social,100.43
ORD-000838,CUST-00297,2025-01-03,Affiliate,111.37
ORD-000839,CUST-00297,2025-04-04,Affiliate,77.32
ORD-000840,CUST-00297,2025-01-20,Affiliate,154.64
ORD-000841,CUST-00297,2025-07-15,Affiliate,138.53
ORD-000842,CUST-00298,2025-01-23,Email,66.14
ORD-000843,CUST-00298,2025-02-13,Email,71.42
ORD-000844,CUST-00298,2025-04-25,Email,114.8
ORD-000845,CUST-00299,2025-02-08,Paid Search,101.71
ORD-000846,CUST-00299,2025-05-09,Paid Search,121.25
ORD-000847,CUST-00299,2025-08-08,Paid Search,61.54
ORD-000848,CUST-00299,2025-02-20,Paid Search,119.96
ORD-000849,CUST-00299,2025-07-30,Paid Search,68.09
ORD-000850,CUST-00299,2025-02-19,Paid Search,64.36
ORD-000851,CUST-00300,2025-06-28,Paid Search,93.61
ORD-000852,CUST-00300,2025-08-13,Paid Search,111.23
ORD-000853,CUST-00300,2025-10-24,Paid Search,96.72
ORD-000854,CUST-00300,2025-12-18,Paid Search,108.11
ORD-000855,CUST-00300,2025-07-20,Paid Search,64.06
ORD-000856,CUST-00301,2025-02-05,Organic Social,78.81
ORD-000857,CUST-00301,2025-05-12,Organic Social,61.76
ORD-000858,CUST-00301,2025-02-27,Organic Social,72.02
ORD-000859,CUST-00301,2025-12-28,Organic Social,88.85
ORD-000860,CUST-00301,2025-02-07,Organic Social,50.53
ORD-000861,CUST-00302,2025-11-06,Paid Search,121.0
ORD-000862,CUST-00303,2025-06-28,Organic Social,76.08
ORD-000863,CUST-00303,2025-08-13,Organic Social,49.96
ORD-000864,CUST-00303,2025-11-10,Organic Social,50.67
ORD-000865,CUST-00304,2025-11-07,Paid Search,84.98
ORD-000866,CUST-00304,2025-12-19,Paid Search,127.55
ORD-000867,CUST-00305,2025-04-05,Email,72.27
ORD-000868,CUST-00305,2025-04-22,Email,88.49
ORD-000869,CUST-00305,2025-06-26,Email,76.01
ORD-000870,CUST-00305,2025-04-08,Email,145.26
ORD-000871,CUST-00305,2025-06-15,Email,67.06
ORD-000872,CUST-00306,2025-08-04,Paid Social,90.88
ORD-000873,CUST-00306,2025-08-09,Paid Social,74.09
ORD-000874,CUST-00307,2025-04-21,Affiliate,104.47
ORD-000875,CUST-00307,2025-05-07,Affiliate,94.87
ORD-000876,CUST-00307,2025-06-19,Affiliate,170.23
ORD-000877,CUST-00307,2025-09-21,Affiliate,128.22
ORD-000878,CUST-00307,2025-05-10,Affiliate,78.4
ORD-000879,CUST-00308,2025-08-31,Email,67.56
ORD-000880,CUST-00308,2025-10-13,Email,57.44
ORD-000881,CUST-00308,2025-12-23,Email,101.25
ORD-000882,CUST-00309,2025-10-14,Paid Search,70.5
ORD-000883,CUST-00309,2025-11-25,Paid Search,92.84
ORD-000884,CUST-00310,2025-06-03,Paid Search,103.65
ORD-000885,CUST-00310,2025-06-11,Paid Search,128.2
ORD-000886,CUST-00310,2025-11-03,Paid Search,94.82
ORD-000887,CUST-00311,2025-08-07,Paid Social,110.52
ORD-000888,CUST-00311,2025-10-14,Paid Social,118.2
ORD-000889,CUST-00312,2025-07-17,Affiliate,153.49
ORD-000890,CUST-00312,2025-12-22,Affiliate,76.36
ORD-000891,CUST-00312,2025-08-29,Affiliate,131.48
ORD-000892,CUST-00313,2025-06-21,Display,68.9
ORD-000893,CUST-00313,2025-07-06,Display,136.63
ORD-000894,CUST-00314,2025-01-19,Affiliate,98.0
ORD-000895,CUST-00314,2025-02-10,Affiliate,149.39
ORD-000896,CUST-00315,2025-05-07,Paid Search,144.9
ORD-000897,CUST-00315,2025-05-10,Paid Search,101.3
ORD-000898,CUST-00315,2025-05-30,Paid Search,84.16
ORD-000899,CUST-00315,2025-12-23,Paid Search,122.67
