"date","campaign_id","channel","impressions","clicks","spend","spend_estimated","conversions","revenue"
"2025-06-19","CMP-1002","Paid Search",809,36,56.07,False,2,186.26
"2025-07-24","CMP-1002","Paid Search",1096,60,106.26,False,2,199.99
"2025-06-03","CMP-1002","Paid Search",981,38,37.88,False,2,143.17
"2025-05-18","CMP-1002","Paid Search",913,54,116.34,False,3,176.72
"2025-02-18","CMP-1002","Paid Search",1354,47,109.3,False,6,650.56
"2025-05-20","CMP-1002","Paid Search",967,60,137.97,False,1,129.18
"2025-03-21","CMP-1002","Paid Search",1105,20,51.85,False,1,69.96
"2025-04-18","CMP-1002","Paid Search",833,19,31.4,False,2,235.93
"2025-06-11","CMP-1002","Paid Search",881,28,60.16,False,4,475.19
"2025-04-27","CMP-1002","Paid Search",510,11,10.89,False,0,0.0
"2025-06-15","CMP-1002","Paid Search",1146,72,123.71,False,3,321.06
"2025-06-04","CMP-1002","Paid Search",1242,57,118.09,False,3,352.81
"2025-05-29","CMP-1002","Paid Search",894,45,100.16,False,1,69.3
"2025-02-27","CMP-1002","Paid Search",1218,55,57.31,False,2,142.67
"2025-02-07","CMP-1002","Paid Search",1263,53,118.32,False,3,215.43
"2025-07-14","CMP-1002","Paid Search",1106,46,67.11,False,5,730.9
"2025-05-13","CMP-1002","Paid Search",1044,51,69.44,False,3,207.13
"2025-03-27","CMP-1002","Paid Search",1116,50,113.22,False,7,736.22
"2025-02-14","CMP-1002","Paid Search",1232,82,155.06,False,8,615.99
"2025-02-19","CMP-1002","Paid Search",1126,32,48.99,False,2,175.51
"2025-07-26","CMP-1002","Paid Search",816,43,78.06,False,2,114.3
"2025-07-09","CMP-1002","Paid Search",1165,71,144.98,False,3,349.92
"2025-07-03","CMP-1002","Paid Search",1080,43,101.69,False,3,381.36
"2025-02-26","CMP-1002","Paid Search",964,56,114.53,False,2,126.06
"2025-03-11","CMP-1002","Paid Search",1353,60,118.5,False,4,286.94
"2025-07-29","CMP-1002","Paid Search",1008,45,53.07,False,3,215.78
"2025-05-02","CMP-1002","Paid Search",1170,24,55.61,False,1,90.06
"2025-06-29","CMP-1002","Paid Search",642,42,105.58,False,3,247.64
"2025-05-28","CMP-1002","Paid Search",992,50,101.53,False,0,0.0
"2025-03-30","CMP-1002","Paid Search",635,18,24.05,False,0,0.0
"2025-02-23","CMP-1002","Paid Search",731,25,33.12,False,2,198.59
"2025-05-10","CMP-1002","Paid Search",831,37,39.61,False,0,0.0
"2025-06-14","CMP-1002","Paid Search",1095,33,45.24,False,0,0.0
"2025-03-10","CMP-1002","Paid Search",1237,80,98.52,False,8,1010.3
"2025-02-16","CMP-1002","Paid Search",716,22,20.14,False,2,180.65
"2025-02-06","CMP-1002","Paid Search",1262,61,111.82,False,2,195.23
"2025-04-04","CMP-1002","Paid Search",1214,55,91.95,False,1,140.81
"2025-07-19","CMP-1002","Paid Search",916,25,22.96,False,1,88.92
"2025-03-25","CMP-1002","Paid Search",853,76,142.38,False,5,526.15
"2025-07-15","CMP-1002","Paid Search",1189,43,92.94,False,3,238.61
"2025-03-02","CMP-1002","Paid Search",647,37,76.83,False,3,199.62
"2025-03-18","CMP-1002","Paid Search",1018,43,65.05,False,2,256.86
"2025-02-15","CMP-1002","Paid Search",723,38,62.21,False,4,364.89
"2025-06-06","CMP-1002","Paid Search",1168,46,45.85,False,2,251.15
"2025-06-05","CMP-1002","Paid Search",1101,69,137.29,False,3,308.88
"2025-07-04","CMP-1002","Paid Search",1327,54,66.84,False,2,191.25
"2025-05-25","CMP-1002","Paid Search",918,38,37.46,False,2,218.81
"2025-05-26","CMP-1002","Paid Search",725,55,62.9,False,2,255.67
"2025-06-17","CMP-1002","Paid Search",1273,56,141.6,False,3,359.51
"2025-06-01","CMP-1002","Paid Search",698,42,85.82,False,0,0.0
"2025-03-29","CMP-1002","Paid Search",535,17,20.14,False,1,82.12
"2025-04-12","CMP-1002","Paid Search",780,37,35.5,False,2,170.84
"2025-07-22","CMP-1002","Paid Search",727,37,53.48,False,2,127.19
"2025-07-13","CMP-1002","Paid Search",698,38,66.54,False,1,103.76
"2025-03-12","CMP-1002","Paid Search",919,33,74.19,True,1,72.13
"2025-05-14","CMP-1002","Paid Search",1262,62,79.63,False,2,236.06
"2025-04-20","CMP-1002","Paid Search",546,24,48.61,False,2,286.3
"2025-05-05","CMP-1002","Paid Search",1102,57,112.87,False,3,359.86
"2025-07-21","CMP-1002","Paid Search",1002,34,75.98,False,3,266.95
"2025-03-19","CMP-1002","Paid Search",1152,75,174.23,False,6,931.47
"2025-07-05","CMP-1002","Paid Search",1046,33,39.34,False,0,0.0
"2025-05-09","CMP-1002","Paid Search",1119,37,67.67,False,0,0.0
"2025-07-11","CMP-1002","Paid Search",1057,49,118.82,False,5,467.35
"2025-03-08","CMP-1002","Paid Search",957,51,103.27,False,4,486.98
"2025-02-21","CMP-1002","Paid Search",934,41,57.88,False,2,268.45
"2025-06-16","CMP-1002","Paid Search",934,47,77.66,False,2,277.93
"2025-03-28","CMP-1002","Paid Search",940,30,31.34,False,0,0.0
"2025-06-08","CMP-1002","Paid Search",694,28,49.28,False,6,520.32
"2025-03-17","CMP-1002","Paid Search",1099,53,53.76,False,6,709.23
"2025-04-05","CMP-1002","Paid Search",814,26,45.04,False,1,95.71
"2025-03-05","CMP-1002","Paid Search",1241,37,87.08,False,0,0.0
"2025-07-25","CMP-1002","Paid Search",1016,49,81.1,False,5,778.42
"2025-06-24","CMP-1002","Paid Search",969,48,51.23,False,4,358.22
"2025-04-21","CMP-1002","Paid Search",1142,61,76.93,False,2,307.23
"2025-04-24","CMP-1002","Paid Search",1206,55,111.08,False,7,695.87
"2025-06-28","CMP-1002","Paid Search",945,39,44.38,False,2,158.11
"2025-06-12","CMP-1002","Paid Search",1243,43,80.06,False,1,77.22
"2025-06-27","CMP-1002","Paid Search",751,29,35.02,False,2,207.38
"2025-05-19","CMP-1002","Paid Search",1149,68,132.8,False,1,85.37
"2025-05-08","CMP-1002","Paid Search",1231,80,178.53,False,5,555.87
"2025-05-16","CMP-1002","Paid Search",923,47,71.15,False,1,57.34
"2025-05-27","CMP-1002","Paid Search",1057,66,59.52,False,3,308.44
"2025-04-29","CMP-1002","Paid Search",835,29,49.87,False,1,131.55
"2025-05-17","CMP-1002","Paid Search",996,34,45.62,False,1,73.28
"2025-03-23","CMP-1002","Paid Search",593,30,57.56,False,2,206.88
"2025-02-10","CMP-1002","Paid Search",1319,54,80.41,False,1,92.23
"2025-03-06","CMP-1002","Paid Search",985,48,49.25,False,3,398.7
"2025-04-29","CMP-1003","Paid Search",1142,40,74.82,False,0,0.0
"2025-04-22","CMP-1003","Paid Search",1392,52,51.47,False,1,106.32
"2025-07-29","CMP-1003","Paid Search",1167,71,178.6,False,2,214.44
"2025-06-01","CMP-1003","Paid Search",692,24,60.49,False,2,118.71
"2025-08-18","CMP-1003","Paid Search",1157,44,64.84,False,2,213.72
"2025-05-03","CMP-1003","Paid Search",1177,28,69.59,False,1,123.81
"2025-08-31","CMP-1003","Paid Search",1028,55,134.79,False,7,967.75
"2025-06-10","CMP-1003","Paid Search",721,45,106.9,False,1,76.64
"2025-06-29","CMP-1003","Paid Search",1145,62,59.91,False,5,625.96
"2025-09-06","CMP-1003","Paid Search",1207,56,100.81,False,8,973.52
"2025-07-22","CMP-1003","Paid Search",1370,65,152.44,False,1,71.72
"2025-04-03","CMP-1003","Paid Search",1408,72,131.76,False,3,175.49
"2025-04-17","CMP-1003","Paid Search",1239,64,114.73,False,2,151.6
"2025-08-21","CMP-1003","Paid Search",1491,55,102.11,False,2,231.47
"2025-09-20","CMP-1003","Paid Search",989,51,56.02,False,6,453.22
"2025-06-23","CMP-1003","Paid Search",1277,47,56.35,False,5,323.34
"2025-04-16","CMP-1003","Paid Search",1326,85,184.67,False,6,696.8
"2025-07-13","CMP-1003","Paid Search",829,7,13.76,False,0,0.0
"2025-06-11","CMP-1003","Paid Search",1167,44,85.26,False,1,128.62
"2025-07-25","CMP-1003","Paid Search",1022,45,80.15,False,1,116.2
"2025-05-25","CMP-1003","Paid Search",840,48,78.44,False,4,488.58
"2025-08-19","CMP-1003","Paid Search",1479,78,183.11,False,9,685.15
"2025-08-16","CMP-1003","Paid Search",1171,35,90.73,True,3,296.77
"2025-05-20","CMP-1003","Paid Search",577,26,65.78,False,1,73.35
"2025-07-10","CMP-1003","Paid Search",975,54,127.9,False,2,115.16
"2025-04-11","CMP-1003","Paid Search",1609,119,292.51,False,6,445.45
"2025-05-26","CMP-1003","Paid Search",1502,62,108.97,False,3,502.57
"2025-04-08","CMP-1003","Paid Search",1225,20,21.74,False,1,67.0
"2025-09-22","CMP-1003","Paid Search",1129,60,109.16,False,4,480.92
"2025-08-24","CMP-1003","Paid Search",773,15,22.87,False,1,103.12
"2025-06-26","CMP-1003","Paid Search",1330,53,57.02,False,2,282.23
"2025-08-09","CMP-1003","Paid Search",766,26,34.66,False,2,124.99
"2025-08-11","CMP-1003","Paid Search",955,40,37.49,False,2,150.4
"2025-04-07","CMP-1003","Paid Search",1196,52,103.62,False,3,409.05
"2025-05-04","CMP-1003","Paid Search",1108,51,124.7,False,2,166.3
"2025-08-01","CMP-1003","Paid Search",1247,48,72.3,False,2,160.39
"2025-08-02","CMP-1003","Paid Search",899,28,35.01,False,1,100.69
"2025-05-28","CMP-1003","Paid Search",746,32,42.07,False,3,360.64
"2025-06-27","CMP-1003","Paid Search",1408,63,66.66,False,3,203.79
"2025-08-23","CMP-1003","Paid Search",889,42,60.04,False,2,279.98
"2025-05-22","CMP-1003","Paid Search",1223,51,128.12,False,0,0.0
"2025-09-21","CMP-1003","Paid Search",1005,56,60.1,False,2,213.14
"2025-04-13","CMP-1003","Paid Search",995,35,52.42,False,3,406.68
"2025-06-04","CMP-1003","Paid Search",1255,55,121.14,False,3,270.2
"2025-08-07","CMP-1003","Paid Search",765,23,54.95,False,1,103.74
"2025-06-19","CMP-1003","Paid Search",1304,50,61.0,False,0,0.0
"2025-09-26","CMP-1003","Paid Search",1074,44,72.65,False,6,666.92
"2025-09-11","CMP-1003","Paid Search",1201,50,62.1,False,0,0.0
"2025-06-02","CMP-1003","Paid Search",1036,38,79.68,False,1,120.99
"2025-06-14","CMP-1003","Paid Search",923,47,108.33,False,0,0.0
"2025-05-17","CMP-1003","Paid Search",1022,42,72.45,False,8,494.55
"2025-05-11","CMP-1003","Paid Search",801,41,69.96,False,1,57.88
"2025-05-09","CMP-1003","Paid Search",1406,72,99.41,False,10,981.67
"2025-09-27","CMP-1003","Paid Search",1147,43,63.97,False,0,0.0
"2025-08-29","CMP-1003","Paid Search",1276,61,110.96,False,5,323.92
"2025-04-19","CMP-1003","Paid Search",954,48,48.78,False,4,345.85
"2025-05-23","CMP-1003","Paid Search",1680,67,121.05,False,6,743.78
"2025-04-26","CMP-1003","Paid Search",1145,36,52.98,False,3,207.73
"2025-07-28","CMP-1003","Paid Search",971,45,85.91,False,1,104.09
"2025-07-23","CMP-1003","Paid Search",1801,97,245.66,False,9,991.6
"2025-09-09","CMP-1003","Paid Search",1492,61,109.67,False,3,296.63
"2025-04-25","CMP-1003","Paid Search",1695,69,127.57,False,7,687.67
"2025-06-22","CMP-1003","Paid Search",999,51,119.67,False,3,353.82
"2025-07-15","CMP-1003","Paid Search",1761,76,116.96,False,4,449.73
"2025-05-07","CMP-1003","Paid Search",1277,54,132.43,False,2,259.22
"2025-05-16","CMP-1003","Paid Search",1161,65,91.41,False,2,168.7
"2025-09-03","CMP-1003","Paid Search",1424,63,63.1,False,2,216.89
"2025-09-14","CMP-1003","Paid Search",1080,25,33.92,False,1,100.11
"2025-07-14","CMP-1003","Paid Search",1208,84,141.85,False,4,535.32
"2025-05-06","CMP-1003","Paid Search",1171,45,90.73,True,0,0.0
"2025-09-23","CMP-1003","Paid Search",1669,94,190.99,False,7,964.18
"2025-08-03","CMP-1003","Paid Search",1056,32,39.58,False,2,185.91
"2025-04-14","CMP-1003","Paid Search",1078,30,45.53,False,4,546.68
"2025-06-30","CMP-1003","Paid Search",1506,87,196.41,False,8,703.02
"2025-06-24","CMP-1003","Paid Search",1354,48,62.2,False,3,329.27
"2025-04-12","CMP-1003","Paid Search",1106,50,84.53,False,6,516.49
"2025-09-10","CMP-1003","Paid Search",1405,68,143.82,False,1,83.74
"2025-08-08","CMP-1003","Paid Search",1379,65,79.2,False,4,301.56
"2025-05-13","CMP-1003","Paid Search",1195,53,85.61,False,5,533.05
"2025-09-04","CMP-1003","Paid Search",1472,67,108.68,False,6,590.11
"2025-09-16","CMP-1003","Paid Search",1034,38,57.21,False,2,220.97
"2025-07-05","CMP-1003","Paid Search",817,33,65.03,False,4,487.67
"2025-08-15","CMP-1003","Paid Search",1405,77,83.15,False,7,883.19
"2025-07-21","CMP-1003","Paid Search",1410,70,111.37,False,6,919.56
"2025-05-10","CMP-1003","Paid Search",894,72,104.73,False,4,436.48
"2025-05-05","CMP-1003","Paid Search",1222,74,71.67,False,2,221.83
"2025-06-05","CMP-1003","Paid Search",1470,85,124.73,False,6,675.95
"2025-08-13","CMP-1003","Paid Search",1084,58,77.69,False,0,0.0
"2025-08-26","CMP-1003","Paid Search",1943,111,136.38,False,6,407.14
"2025-07-19","CMP-1003","Paid Search",833,19,17.73,False,0,0.0
"2025-09-19","CMP-1003","Paid Search",1385,42,65.22,False,2,147.41
"2025-04-15","CMP-1003","Paid Search",1133,52,86.61,False,3,253.77
"2025-07-09","CMP-1003","Paid Search",1011,44,104.94,False,3,239.6
"2025-09-02","CMP-1003","Paid Search",1068,51,106.02,False,1,128.27
"2025-07-02","CMP-1003","Paid Search",1230,56,118.89,False,3,208.6
"2025-04-21","CMP-1003","Paid Search",1376,44,54.3,False,5,460.4
"2025-04-02","CMP-1003","Paid Search",944,26,30.47,False,0,0.0
"2025-07-11","CMP-1003","Paid Search",1272,41,37.42,False,3,334.86
"2025-04-01","CMP-1003","Paid Search",1615,88,201.82,False,3,254.64
"2025-08-17","CMP-1003","Paid Search",1096,49,105.78,False,2,282.6
"2025-08-22","CMP-1003","Paid Search",1215,87,99.42,False,4,511.16
"2025-04-06","CMP-1003","Paid Search",732,25,37.63,False,3,242.25
"2025-08-10","CMP-1003","Paid Search",853,27,48.49,False,0,0.0
"2025-05-08","CMP-1003","Paid Search",1010,80,117.18,False,9,740.41
"2025-08-06","CMP-1003","Paid Search",1070,37,38.17,False,3,367.16
"2025-04-23","CMP-1003","Paid Search",1716,101,196.87,False,6,457.78
"2025-09-28","CMP-1003","Paid Search",1006,56,100.63,False,3,272.02
"2025-06-28","CMP-1003","Paid Search",750,39,96.34,False,2,228.09
"2025-05-01","CMP-1003","Paid Search",998,15,20.69,False,0,0.0
"2025-04-18","CMP-1003","Paid Search",1430,32,37.13,False,3,420.47
"2025-09-24","CMP-1003","Paid Search",1078,59,142.84,False,5,555.86
"2025-07-27","CMP-1003","Paid Search",1044,38,40.74,False,2,177.55
"2025-07-07","CMP-1003","Paid Search",1491,82,162.64,False,4,524.66
"2025-04-09","CMP-1003","Paid Search",1007,52,68.09,False,1,82.2
"2025-09-01","CMP-1003","Paid Search",1421,99,166.45,False,9,893.96
"2025-06-06","CMP-1003","Paid Search",1111,50,71.37,False,2,139.62
"2025-07-30","CMP-1003","Paid Search",1011,12,27.77,False,0,0.0
"2025-04-30","CMP-1003","Paid Search",1308,66,156.46,False,4,477.29
"2025-07-20","CMP-1003","Paid Search",894,39,75.96,False,1,85.3
"2025-07-04","CMP-1003","Paid Search",1103,52,117.09,False,1,121.53
"2025-05-27","CMP-1003","Paid Search",1503,67,159.16,False,5,357.94
"2025-05-31","CMP-1003","Paid Search",1077,31,31.28,False,1,135.04
"2025-08-27","CMP-1003","Paid Search",1420,107,126.9,False,4,275.78
"2025-04-27","CMP-1003","Paid Search",947,39,40.07,False,2,228.18
"2025-04-20","CMP-1003","Paid Search",1142,49,51.44,False,2,196.94
"2025-04-24","CMP-1003","Paid Search",1512,83,149.29,False,3,295.53
"2025-09-13","CMP-1003","Paid Search",1026,57,128.1,False,4,461.65
"2025-04-10","CMP-1003","Paid Search",1257,53,131.14,False,4,480.82
"2025-07-17","CMP-1003","Paid Search",979,50,127.1,False,2,210.03
"2025-05-30","CMP-1003","Paid Search",801,37,94.62,False,1,109.22
"2025-05-24","CMP-1003","Paid Search",1371,60,124.89,False,4,359.02
"2025-08-12","CMP-1003","Paid Search",1360,61,71.06,False,2,125.36
"2025-07-01","CMP-1003","Paid Search",1023,76,166.87,False,6,475.84
"2025-08-25","CMP-1003","Paid Search",987,50,106.5,False,1,120.07
"2025-06-13","CMP-1003","Paid Search",1432,86,86.94,False,6,466.8
"2025-06-15","CMP-1003","Paid Search",1076,41,104.69,False,1,89.18
"2025-04-05","CMP-1003","Paid Search",830,42,103.32,False,4,284.68
"2025-09-12","CMP-1003","Paid Search",1392,73,162.85,False,4,328.8
"2025-07-03","CMP-1003","Paid Search",1137,55,51.08,False,4,584.1
"2025-07-08","CMP-1003","Paid Search",1564,69,131.94,False,4,483.01
"2025-07-18","CMP-1003","Paid Search",1416,78,103.12,False,4,352.25
"2025-06-25","CMP-1003","Paid Search",1144,26,66.9,False,0,0.0
"2025-06-20","CMP-1003","Paid Search",1546,78,149.28,False,6,816.15
"2025-09-18","CMP-1003","Paid Search",1484,84,87.97,False,3,225.0
"2025-05-02","CMP-1003","Paid Search",1305,60,89.01,False,3,227.24
"2025-09-05","CMP-1003","Paid Search",1254,58,95.2,False,3,384.56
"2025-06-12","CMP-1003","Paid Search",1449,41,55.27,False,0,0.0
"2025-09-25","CMP-1003","Paid Search",1445,62,89.59,False,2,149.38
"2025-04-04","CMP-1003","Paid Search",1229,60,94.01,False,7,650.77
"2025-07-31","CMP-1003","Paid Search",1425,44,47.59,False,1,80.16
"2025-05-29","CMP-1003","Paid Search",831,31,30.62,False,1,80.79
"2025-09-07","CMP-1003","Paid Search",959,26,42.42,False,1,106.21
"2025-07-06","CMP-1003","Paid Search",887,38,71.72,False,3,309.51
"2025-09-17","CMP-1003","Paid Search",1231,47,48.52,False,2,183.34
"2025-05-15","CMP-1003","Paid Search",1202,69,68.51,False,3,306.7
"2025-05-12","CMP-1003","Paid Search",1476,65,131.95,False,5,467.68
"2025-06-21","CMP-1003","Paid Search",764,46,51.55,False,6,689.24
"2025-05-18","CMP-1003","Paid Search",991,43,41.58,False,3,251.47
"2025-06-09","CMP-1003","Paid Search",1231,46,51.83,False,2,145.52
"2025-05-21","CMP-1003","Paid Search",1284,48,79.07,False,1,67.45
"2025-06-17","CMP-1003","Paid Search",1230,80,163.22,False,3,407.86
"2025-06-03","CMP-1003","Paid Search",1001,26,39.3,False,0,0.0
"2025-06-08","CMP-1003","Paid Search",996,25,49.97,False,0,0.0
"2025-08-05","CMP-1003","Paid Search",1468,47,46.46,False,2,165.69
"2025-07-26","CMP-1003","Paid Search",417,22,24.75,False,0,0.0
"2025-08-28","CMP-1003","Paid Search",1564,104,106.52,False,2,217.8
"2025-09-08","CMP-1003","Paid Search",1146,56,115.72,False,5,610.67
"2025-08-04","CMP-1003","Paid Search",1253,37,92.66,False,4,424.34
"2025-08-20","CMP-1003","Paid Search",1482,42,42.49,False,4,360.41
"2025-07-24","CMP-1003","Paid Search",798,45,92.86,False,3,216.27
"2025-05-19","CMP-1003","Paid Search",1223,66,159.7,False,8,924.17
"2025-06-16","CMP-1003","Paid Search",1544,88,97.94,False,5,654.93
"2025-07-12","CMP-1003","Paid Search",1058,40,92.44,False,2,214.84
"2025-04-28","CMP-1003","Paid Search",1286,51,50.47,False,4,305.21
"2025-07-16","CMP-1003","Paid Search",1131,45,94.85,False,1,102.38
"2025-08-14","CMP-1003","Paid Search",1201,42,95.15,False,1,64.77
"2025-05-14","CMP-1003","Paid Search",1345,71,110.5,False,3,279.15
"2025-08-30","CMP-1003","Paid Search",673,28,46.88,False,0,0.0
"2025-09-15","CMP-1003","Paid Search",1217,42,79.62,False,0,0.0
"2025-06-18","CMP-1003","Paid Search",1182,52,55.81,False,2,231.89
"2025-06-07","CMP-1003","Paid Search",757,41,86.22,False,4,469.95
"2025-04-24","CMP-1004","Paid Social",1700,22,23.54,False,0,0.0
"2025-06-05","CMP-1004","Paid Social",1078,20,32.06,False,0,0.0
"2025-06-28","CMP-1004","Paid Social",1294,16,24.95,False,0,0.0
"2025-10-11","CMP-1004","Paid Social",1090,5,8.21,False,0,0.0
"2025-09-24","CMP-1004","Paid Social",1302,17,10.73,False,1,102.41
"2025-06-02","CMP-1004","Paid Social",1458,22,17.34,False,0,0.0
"2025-09-05","CMP-1004","Paid Social",1856,28,48.68,False,0,0.0
"2025-10-13","CMP-1004","Paid Social",1717,13,21.03,True,0,0.0
"2025-04-11","CMP-1004","Paid Social",1536,16,18.86,False,1,96.34
"2025-09-11","CMP-1004","Paid Social",1421,10,9.32,False,0,0.0
"2025-10-06","CMP-1004","Paid Social",1380,24,22.46,False,0,0.0
"2025-10-10","CMP-1004","Paid Social",1502,24,43.07,False,0,0.0
"2025-04-13","CMP-1004","Paid Social",1052,12,7.46,False,0,0.0
"2025-08-14","CMP-1004","Paid Social",1693,21,27.21,False,0,0.0
"2025-10-02","CMP-1004","Paid Social",1857,8,10.46,False,0,0.0
"2025-04-25","CMP-1004","Paid Social",1642,22,37.8,False,0,0.0
"2025-08-27","CMP-1004","Paid Social",1858,24,23.29,False,0,0.0
"2025-07-17","CMP-1004","Paid Social",1973,36,35.21,False,2,182.41
"2025-05-08","CMP-1004","Paid Social",1765,13,14.39,False,0,0.0
"2025-09-19","CMP-1004","Paid Social",1052,3,2.91,False,0,0.0
"2025-06-19","CMP-1004","Paid Social",1786,18,22.13,False,0,0.0
"2025-11-01","CMP-1004","Paid Social",2915,36,56.28,False,0,0.0
"2025-05-20","CMP-1004","Paid Social",2005,26,18.61,False,2,199.47
"2025-09-12","CMP-1004","Paid Social",991,15,18.8,False,0,0.0
"2025-08-18","CMP-1004","Paid Social",1559,22,39.12,False,1,81.86
"2025-06-06","CMP-1004","Paid Social",1568,12,16.19,False,0,0.0
