date,campaign_id,channel,impressions,clicks,spend,conversions,revenue
2025-05-08,CMP-1002,Paid Search,1231,80,178.53,5,555.87
2025-05-25,CMP-1008,Email,740,19,2.84,2,253.36
2025-09-24,CMP-1019,Organic Social,4276,63,0.0,2,155.01
2025-06-06,CMP-1011,EMAIL,6338,150,15.7,6,540.76
2025-07-22,CMP-1008,Email,1362,40,2.26,1,52.53
2025-01-31,CMP-1013,Display,1632,2,1.49,0,0.0
2025-09-11,CMP-1016,Affiliate,604,9,10.07,0,0.0
2025-02-06,CMP-1016,Affiliate,792,23,10.81,2,187.2
2025-04-11,CMP-1020,Organic Social,4337,118,0.0,1,49.04
2025-08-01,CMP-1017,Affiliate,701,12,7.44,1,109.59
2025-02-24,CMP-1017,Affiliate,839,23,12.21,1,147.22
2025-04-01,CMP-1017,Affiliate,814,20,20.73,0,0.0
2025-09-16,CMP-1008,Email,1330,22,4.22,0,0.0
2025-03-08,CMP-1014,Display,830,2,2.17,0,0.0
2025-03-29,CMP-1010,Email,784,14,2.61,1,102.7
2025-03-15,CMP-1002,Paid Search,854,51,53.56,2,142.92
2025-07-15,CMP-1017,Affiliate,645,12,5.54,0,0.0
2025-03-31,CMP-1006,Paid Social,2277,31,32.91,2,183.29
2025-08-02,CMP-1003,Paid Search,899,28,35.01,1,100.69
2025-10-23,CMP-1004,paid_social,1555,21,34.78,0,0.0
2025-02-10,CMP-1002,Paid Search,1319,54,80.41,1,92.23
2025-09-27,CMP-1019,Organic Social,2822,40,0.0,1,89.06
2025-07-14,CMP-1009,Email,1455,29,4.57,0,0.0
2025-04-04,CMP-1006,Paid Social,1928,10,6.23,0,0.0
2025-10-08,CMP-1017,Affiliate,834,9,5.62,0,0.0
2025-05-29,CMP-1011,Email,4207,153,25.48,15,1890.41
2025-04-20,CMP-1002,Paid Search,546,24,48.61,2,286.3
2025-10-14,CMP-1004,Paid Social,1265,18,13.35,0,0.0
2025-05-14,CMP-1014,Display,1488,3,2.99,0,0.0
2025-05-26,CMP-1010,Email,796,18,3.1,1,98.03
2025-07-06,CMP-1008,Email,876,25,2.0,3,207.11
2025-06-16,CMP-1008,Email,1455,48,3.94,3,247.93
2025-03-03,CMP-1018,Organic Social,4134,67,0.0,2,116.27
2025-04-01,CMP-1000,Paid Search,2740,74,180.34,6,430.87
2025-02-05,CMP-1002,Paid Search,850,39,92.87,2,233.55
2025-05-17,CMP-1019,Organic Social,2335,46,0.0,0,0.0
2025-05-07,CMP-1019,Organic Social,2665,27,0.0,0,0.0
2025-06-13,CMP-1004,Paid Social,1665,21,23.46,0,0.0
2025-03-20,CMP-1006,Paid Social,1577,30,47.29,0,0.0
2025-04-09,CMP-1019,Organic Social,4015,83,,1,60.76
2025-04-30,CMP-1006,Paid Social,1774,34,44.23,1,41.29
2025-03-10,CMP-1016,Affiliate,1006,22,16.59,0,0.0
2025-07-09,CMP-1008,Email,1138,45,2.76,5,488.28
2025-02-25,CMP-1014,Display,1513,4,3.5,0,0.0
2025-05-08,CMP-1019,Organic Social,4387,69,0.0,2,145.27
2025-07-04,CMP-1008,Email,1088,34,3.14,1,103.02
2025-02-10,CMP-1013,Display,1772,3,2.34,0,0.0
2025-03-30,CMP-1007,Paid Social,2331,33,34.77,0,0.0
2025-06-18,CMP-1016,Affiliate,807,25,20.76,2,191.86
2025-03-20,CMP-1005,Paid Social,7268,53,88.05,4,270.14
2025-04-26,CMP-1014,Display,993,5,4.17,0,0.0
2025-08-19,CMP-1016,Affiliate,970,35,,2,194.96
2025-02-01,CMP-1016,Affiliate,656,9,5.31,0,0.0
2025-07-01,CMP-1016,Affiliate,697,8,8.31,0,0.0
2025-08-07,CMP-1016,Affiliate ,705,14,13.52,0,0.0
2025-06-21,CMP-1003,Paid Search,764,46,51.55,6,689.24
2025-08-02,CMP-1004,Paid Social,1108,24,41.52,0,0.0
2025-02-20,CMP-1013,Display,2065,10,4.34,0,0.0
2025-07-13,CMP-1017,Affiliate,425,6,5.79,0,0.0
2025-04-12,CMP-1008,EMAIL,1063,32,3.03,0,0.0
2025-02-26,CMP-1007,Paid Social,3515,23,28.42,0,0.0
2025-06-22,CMP-1008,Email,947,37,4.22,2,132.26
2025-01-28,CMP-1013,Display,2192,10,8.54,0,0.0
2025-06-05,CMP-1019,organic social,3832,66,0.0,0,0.0
2025-02-19,CMP-1009,Email,1338,49,3.98,1,81.59
2025-05-22,CMP-1003,Paid Search,1223,51,128.12,0,0.0
2025-04-08,CMP-1007,Paid Social,4323,74,81.21,0,0.0
2025-10-04,CMP-1004,Paid Social,1199,8,8.88,0,0.0
2025-07-09,CMP-1006,Paid Social,1708,17,16.59,0,0.0
2025-10-06,CMP-1004,Paid Social,1380,24,22.46,0,0.0
2025-05-12,CMP-1018,Organic Social,4682,76,0.0,1,91.23
2025-07-18,CMP-1019,Organic Social,3760,67,0.0,0,0.0
2025-06-04,CMP-1017,Affiliate,895,20,14.63,0,0.0
2025-05-01,CMP-1016,Affiliate,1143,18,20.86,1,71.85
2025-06-05,CMP-1006,Paid Social,1679,24,26.26,0,0.0
2025-05-01,CMP-1009,Email,1136,35,5.99,2,107.57
2025-03-27,CMP-1007,Paid Social,3291,41,29.71,0,0.0
2025-07-12,CMP-1009,Email,1145,34,1.73,3,384.46
2025-06-13,CMP-1016,Affiliate ,760,15,7.51,3,428.84
2025-05-18,CMP-1009,Email,1098,20,3.13,2,128.86
2025-07-04,CMP-1004,Paid Social,1377,24,34.32,1,79.75
2025-05-21,CMP-1006,Paid Social,1501,24,20.7,1,47.88
2025-06-14,CMP-1014,Display,823,1,1.0,0,0.0
2025-07-22,CMP-1004,Paid Social,1543,33,41.0,0,0.0
2025-04-27,CMP-1017,Affiliate,593,11,8.33,0,0.0
2025-06-21,CMP-1014,Display,1183,3,3.13,0,0.0
2025-08-29,CMP-1016,Affiliate,827,16,11.55,0,0.0
2025-03-13,CMP-1012,Display,7981,42,26.41,0,0.0
2025-05-19,CMP-1009,Email,1117,31,5.26,2,156.69
2025-01-23,CMP-1013,Display,2255,12,8.87,0,0.0
2025-06-25,CMP-1009,Email,1204,23,3.11,0,0.0
2025-06-02,CMP-1008,Email,1094,21,2.18,2,198.45
2025-02-19,CMP-1012,Display,6684,29,10.62,0,0.0
2025-03-22,CMP-1011,Email,3978,127,21.25,13,1181.12
2025-07-05,CMP-1006,Paid Social,1310,15,12.5,0,0.0
2025-05-25,CMP-1010,Email,930,42,6.43,2,124.01
2025-02-26,CMP-1009,Email,1284,20,3.2,2,321.36
2025-05-01,CMP-1007,Paid Social,2672,34,58.94,2,140.91
2025-04-28,CMP-1007,Paid Social,3936,59,55.29,1,88.0
2025-05-26,CMP-1017,Affiliate,685,13,8.07,0,0.0
2025-07-04,CMP-1006,Paid Social,2149,41,55.68,0,0.0
2025-06-14,CMP-1000,Paid Search,1576,102,263.06,4,474.95
2025-06-15,CMP-1014,Display,850,2,2.08,0,0.0
2025-04-12,CMP-1013,Display,1623,11,6.47,0,0.0
2025-07-14,CMP-1002,Paid Search,1106,46,67.11,5,730.9
2025-03-15,CMP-1009,Email,915,31,1.63,2,175.95
2025-04-30,CMP-1015,Affiliate,7501,92,63.18,2,164.05
2025-04-26,CMP-1019,Organic Social,3068,59,0.0,0,0.0
2025-04-06,CMP-1003,Paid Search,732,25,37.63,3,242.25
2025-06-14,CMP-1020,Organic Social,3038,58,0.0,1,44.5
2025-01-26,CMP-1013,Display,2384,7,6.5,0,0.0
2025-05-10,CMP-1008,Email,993,20,2.8,0,0.0
2025-04-02,CMP-1000,Paid Search,2708,164,405.93,4,550.54
2025-05-13,CMP-1001,Paid Search,2732,95,125.33,8,511.46
2025-05-14,CMP-1001,Paid Search,4209,185,237.38,10,1186.14
2025-06-24,CMP-1004,Paid Social,1773,17,30.58,0,0.0
2025-05-22,CMP-1013,Display,2254,4,2.18,0,0.0
2025-09-26,CMP-1008,Email,1254,52,9.58,2,167.25
2025-04-02,CMP-1001,Paid Search,4588,186,260.2,6,700.24
2025-02-20,CMP-1014,Display,1299,1,0.46,0,0.0
2025-08-11,CMP-1019,Organic Social,3791,101,0.0,1,110.15
2025-04-25,CMP-1001,Paid Search,4660,258,271.06,10,923.46
2025-04-26,CMP-1011,Email,4244,139,10.03,8,614.52
2025-08-30,CMP-1004,Paid Social,1107,8,11.23,0,0.0
2025-04-06,CMP-1010,Email,1192,22,2.53,2,161.27
2025-05-31,CMP-1020,Organic Social,3486,55,0.0,0,0.0
2025-07-02,CMP-1017,Affiliate,917,15,10.71,1,115.64
2025-03-29,CMP-1006,Paid Social,1096,17,14.7,0,0.0
2025-04-12,CMP-1011,Email,3254,137,13.4,6,446.55
2025-03-06,CMP-1017,Affiliate,595,14,15.15,0,0.0
2025-04-18,CMP-1001,Paid Search,2785,153,325.53,8,995.59
2025-07-10,CMP-1000,Paid Search,2728,116,168.36,17,1687.84
2025-02-20,CMP-1019,Organic Social,1814,27,0.0,0,0.0
2025-06-26,CMP-1020,Organic Social,4924,90,0.0,2,188.75
2025-10-05,CMP-1008,Email,801,22,4.13,3,317.64
2025-08-02,CMP-1017,Affiliate,752,18,15.18,1,151.94
2025-06-02,CMP-1003,Paid Search,1036,38,79.68,1,120.99
2025-07-04,CMP-1020,Organic Social,4135,132,0.0,2,125.28
2025-04-16,CMP-1013,Display,1452,7,3.15,0,0.0
2025-04-09,CMP-1003,Paid Search,1007,52,68.09,1,82.2
2025-06-01,CMP-1006,Paid Social,1339,8,7.84,1,116.77
2025-08-23,CMP-1017,Affiliate,417,13,10.28,0,0.0
2025-03-30,CMP-1001,Paid Search,2751,101,254.11,8,939.96
2025-07-31,CMP-1014,Display,1570,15,14.56,0,0.0
2025-06-03,CMP-1011,Email,6154,162,9.2,8,903.21
2025-06-18,CMP-1003,Paid Search,1182,52,55.81,2,231.89
2025-02-27,CMP-1017,Affiliate,793,15,6.58,0,0.0
2025-03-30,CMP-1011,Email,4005,133,26.42,8,1035.78
2025-04-28,CMP-1006,paid social ,1615,9,12.87,0,0.0
2025-05-20,CMP-1008,Email,1353,28,5.53,1,121.19
2025-04-18,CMP-1002,Paid-Search,833,19,31.4,2,235.93
2025-06-12,CMP-1002,Paid Search,1243,43,80.06,1,77.22
2025-04-27,CMP-1005,Paid Social,5605,49,51.17,3,223.81
2025-11-15,CMP-1004,Paid Social,1728,28,20.19,0,0.0
2025-09-06,CMP-1004,paid_social,1308,11,11.58,0,0.0
2025-04-02,CMP-1017,Affiliate,587,17,7.7,0,0.0
2025-04-29,CMP-1009,Email,1453,44,4.88,4,441.6
2025-04-22,CMP-1013,Display,2427,11,10.31,0,0.0
2025-07-21,CMP-1006,Paid Social,1980,27,43.27,1,106.65
2025-05-11,CMP-1020,Organic Social,2014,39,0.0,1,59.38
2025-03-24,CMP-1016,Affiliate,1069,26,11.56,1,81.33
2025-09-23,CMP-1003,Paid Search,1669,94,190.99,7,964.18
2025-05-22,CMP-1017,Affiliate,570,9,10.41,1,71.74
2025-06-24,CMP-1019,Organic Social,3696,62,0.0,1,74.93
2025-08-20,CMP-1004,Paid Social,1772,24,36.97,0,0.0
2025-07-22,CMP-1019,Organic Social,3276,68,0.0,0,0.0
2025-09-19,CMP-1003,Paid Search,1385,42,65.22,2,147.41
2025-07-16,CMP-1002,Paid Search,1050,53,123.06,2,206.05
2025-02-28,CMP-1000,Paid Search,2517,110,129.22,1,73.89
2025-01-19,CMP-1016,Affiliate ,836,24,28.0,1,67.79
2025-03-14,CMP-1009,Email,1235,24,2.78,2,252.56
2025-05-27,CMP-1006,Paid Social,1682,28,45.79,1,51.22
2025-04-26,CMP-1009,Email,776,30,3.98,1,76.63
2025-05-13,CMP-1018,Organic Social,2928,60,0.0,0,0.0
2025-05-17,CMP-1010,Email,944,23,1.89,1,98.97
2025-05-31,CMP-1013,Display,1889,5,4.13,0,0.0
2025-05-25,CMP-1001,Paid Search,2668,164,,13,1356.66
2025-08-17,CMP-1016,Affiliate,602,7,5.97,0,0.0
2025-03-02,CMP-1013,Display,1506,1,0.62,0,0.0
2025-05-31,CMP-1014,Display,1421,3,1.42,0,0.0
2025-05-15,CMP-1018,Organic Social,2923,54,0.0,1,88.41
2025-10-03,CMP-1008,Email,1311,45,5.36,3,400.8
2025-07-26,CMP-1000,Paid Search,2081,76,177.04,8,989.1
2025-10-20,CMP-1004,Paid Social,1447,19,28.79,1,90.98
2025-10-10,CMP-1004,Paid Social,1502,24,43.07,0,0.0
2025-06-01,CMP-1020,Organic Social,2505,66,0.0,0,0.0
2025-01-30,CMP-1013,Display,2195,11,10.94,0,0.0
2025-10-09,CMP-1019,Organic Social,2558,39,0.0,2,173.03
2025-08-17,CMP-1003,Paid Search,1096,49,105.78,2,282.6
2025-05-24,CMP-1015,Affiliate,4241,88,64.67,3,435.09
2025-06-16,CMP-1003,Paid Search,1544,88,97.94,5,654.93
2025-08-07,CMP-1014,Display,931,5,3.08,0,0.0
2025-06-20,CMP-1010,Email,1295,36,5.72,4,462.17
2025-04-04,CMP-1018,Organic Social,4802,111,0.0,0,0.0
2025-04-04,CMP-1017,Affiliate,421,7,7.18,0,0.0
2025-04-13,CMP-1006,Paid Social,1452,12,13.86,0,0.0
2025-08-27,CMP-1020,Organic Social,3520,73,0.0,2,118.23
2025-06-06,CMP-1014,Display,1389,7,2.88,0,0.0
2025-02-28,CMP-1018,Organic Social,4433,74,0.0,1,60.93
2025-07-16,CMP-1000,Paid Search,2119,132,209.23,7,879.52
2025-03-14,CMP-1006,Paid Social,1977,17,20.13,0,0.0
2025-09-29,CMP-1004,Paid Social,1477,15,17.95,1,98.35
2025-11-02,CMP-1004,Paid Social,2049,20,14.6,0,0.0
2025-06-01,CMP-1017,affiliates,601,9,5.9,1,106.84
2025-03-30,CMP-1018,Organic Social,3104,38,0.0,0,0.0
2025-06-03,CMP-1014,Display,1235,2,1.97,0,0.0
2025-06-11,CMP-1017,Affiliate,621,12,11.17,0,0.0
2025-07-15,CMP-1016,Affiliate,630,13,12.41,0,0.0
2025-08-14,CMP-1020,Organic Social,3050,63,0.0,0,0.0
2025-05-19,CMP-1006,Paid Social,1815,21,24.09,0,0.0
2025-08-13,CMP-1020,Organic Social,5012,94,0.0,0,0.0
2025-04-03,CMP-1001,Paid Search,3618,130,226.07,5,438.13
2025-04-05,CMP-1003,Paid Search,830,42,103.32,4,284.68
2025-07-21,CMP-1004,Paid Social,1597,20,24.43,0,0.0
2025-06-29,CMP-1004,Paid Social,1324,12,19.09,0,0.0
2025-04-18,CMP-1020,Organic Social,3380,55,0.0,1,58.57
2025-10-16,CMP-1004,Paid Social,1251,13,15.88,1,85.69
2025-02-19,CMP-1017,Affiliate,529,14,14.26,1,138.91
2025-04-17,CMP-1010,Email,1414,19,2.03,0,0.0
2025-05-30,CMP-1011,e-mail,5661,158,17.41,7,711.48
2025-04-02,CMP-1011,Email,6969,192,22.53,12,718.22
2025-05-02,CMP-1000,Paid Search,2342,95,123.97,6,741.85
2025-06-03,CMP-1006,Paid Social,1727,24,24.31,0,0.0
2025-03-22,CMP-1002,Paid Search,1050,44,110.04,3,302.97
2025-03-25,CMP-1006,Paid Social,2220,24,29.33,0,0.0
2025-05-19,CMP-1018,Organic Social,4622,99,0.0,0,0.0
2025-04-28,CMP-1011,Email,4412,142,23.71,6,548.13
2025-08-28,CMP-1019,Organic Social,3388,63,0.0,1,88.92
2025-05-19,CMP-1020,Organic Social,3832,74,0.0,1,57.68
2025-09-04,CMP-1019,Organic Social,3577,53,0.0,0,0.0
2025-01-24,CMP-1018,Organic Social,4283,55,0.0,5,393.06
2025-04-22,CMP-1010,Email,978,61,4.07,7,632.79
2025-10-13,CMP-1017,Affiliate,721,18,9.52,0,0.0
2025-02-24,CMP-1009,Email,1107,40,5.19,2,281.75
2025-07-30,CMP-1016,Affiliate,1115,20,23.84,1,155.54
2025-03-27,CMP-1017,Affiliate,756,13,10.21,0,0.0
2025-03-16,CMP-1014,Display,1159,5,3.74,0,0.0
2025-07-24,CMP-1003,Paid Search,798,45,92.86,3,216.27
2025-04-28,CMP-1001,Paid Search,3731,221,377.9,22,2086.94
2025-05-22,CMP-1018,Organic Social,4019,70,0.0,1,51.23
2025-04-17,CMP-1016,Affiliate,828,23,18.2,1,80.86
2025-06-18,CMP-1000,Paid Search,2282,120,142.63,4,387.49
2025-04-03,CMP-1013,Display,1516,6,4.69,0,0.0
2025-05-12,CMP-1015,Affiliate,8501,187,191.26,6,594.81
2025-05-29,CMP-1010,Email,1180,25,3.73,3,337.53
2025-04-13,CMP-1010,Email,724,36,5.37,4,373.15
2025-09-02,CMP-1004,Paid Social,1305,20,29.28,0,0.0
2025-04-16,CMP-1015,Affiliate,6240,153,102.49,6,792.64
2025-02-26,CMP-1014,Display,1075,6,4.74,0,0.0
2025-06-26,CMP-1006,Paid Social,1717,17,14.61,0,0.0
2025-05-12,CMP-1014,Display,1490,4,4.17,0,0.0
2025-04-04,CMP-1002,Paid Search,1214,55,91.95,1,140.81
2025-05-19,CMP-1014,Display,1608,6,5.21,0,0.0
2025-02-09,CMP-1011,Email,3991,72,8.78,2,197.35
2025-08-31,CMP-1016,Affiliate,670,10,10.54,0,0.0
2025-02-23,CMP-1009,Email,853,29,1.72,2,130.71
2025-05-02,CMP-1013,Display,1603,5,5.37,0,0.0
2025-11-26,CMP-1008,Email,1715,50,5.05,4,276.49
2025-10-11,CMP-1004,Paid Social,1090,5,8.21,0,0.0
2025-04-02,CMP-1004,Paid Social,1815,26,40.59,1,57.62
2025-01-25,CMP-1011,Email,3916,111,10.04,7,766.42
2025-06-08,CMP-1004,Paid Social,1209,13,22.57,0,0.0
2025-08-13,CMP-1000,Paid Search,2380,124,277.22,9,738.03
2025-10-21,CMP-1008,Email,580,28,5.1,3,215.87
2025-03-12,CMP-1011,Email,5866,105,15.13,8,613.46
2025-05-26,CMP-1011,Email,6038,190,26.83,8,1222.52
2025-08-04,CMP-1016,Affiliate,754,11,10.09,0,0.0
2025-03-13,CMP-1016,Affiliate,775,11,10.18,1,144.67
2025-03-17,CMP-1011,Email,5728,243,30.05,10,852.16
2025-09-07,CMP-1004,Paid Social,1081,14,15.33,1,72.79
2025-06-10,CMP-1014,Display,1466,6,2.82,0,0.0
2025-06-02,CMP-1000,Paid Search,1771,125,204.37,7,683.35
2025-03-19,CMP-1011,Email,5368,172,11.31,10,657.02
2025-07-12,CMP-1016,Affiliate,551,3,3.37,0,0.0
2025-03-05,CMP-1006,Paid Social,1393,13,7.46,0,0.0
2025-02-15,CMP-1007,Paid Social,2902,30,50.46,1,124.05
2025-06-05,CMP-1004,Paid Social,1078,20,32.06,0,0.0
2025-05-25,CMP-1000,Paid Search,1565,87,149.38,5,590.81
2025-05-24,CMP-1008,Email,1031,33,2.15,4,523.62
2025-07-19,CMP-1014,Display,1236,10,10.64,0,0.0
2025-03-11,CMP-1014,Display,1714,6,5.91,0,0.0
2025-04-28,CMP-1015,Affiliate,6414,118,85.93,6,668.83
2025-04-02,CMP-1003,Paid Search,944,26,30.47,0,0.0
2025-05-04,CMP-1016,Affiliate,680,16,13.8,1,112.49
2025-05-13,CMP-1010,Email,1548,33,5.29,1,81.85
2025-03-10,CMP-1001,Paid Search,3392,121,264.56,6,789.63
2025-05-11,CMP-1017,Affiliate,466,6,6.76,0,0.0
2025-07-31,CMP-1003,Paid Search,1425,44,47.59,1,80.16
2025-03-01,CMP-1002,Paid Search,793,38,60.81,2,151.26
2025-05-23,CMP-1002,Paid Search,885,46,88.79,2,302.18
2025-08-04,CMP-1019,Organic Social,4967,33,0.0,0,0.0
2025-02-08,CMP-1012,Display,4283,13,5.2,0,0.0
2025-05-16,CMP-1006,Paid Social,1728,11,14.56,0,0.0
2025-06-03,CMP-1017,Affiliate,581,20,19.75,1,120.97
2025-11-13,CMP-1008,Email,2501,71,4.07,12,1725.7
2025-09-28,CMP-1008,Email,1288,38,3.31,3,226.88
2025-05-08,CMP-1015,Affiliate,6170,99,83.12,3,408.89
2025-04-03,CMP-1004,Paid Social,1472,12,20.55,1,54.3
2025-06-25,CMP-1008,Email,1285,40,4.7,5,303.84
2025-04-22,CMP-1004,Paid Social,1302,14,15.76,1,73.99
2025-04-21,CMP-1020,Organic Social,3595,73,0.0,2,68.56
2025-09-24,CMP-1004,Paid Social,1302,17,10.73,1,102.41
2025-04-15,CMP-1008,Email,1139,56,3.76,5,291.28
2025-04-09,CMP-1010,Email,1441,22,2.46,1,51.23
2025-01-15,CMP-1011,Email,5541,113,12.12,1,107.04
2025-07-23,CMP-1002,Paid Search,967,25,22.51,0,0.0
2025-05-01,CMP-1008,Email,1263,45,8.4,6,334.97
2025-04-19,CMP-1016,Affiliate,359,4,2.84,0,0.0
2025-08-16,CMP-1019,Organic Social,3022,47,0.0,1,56.26
2025-05-26,CMP-1009,Email,1149,50,5.31,1,119.37
2025-08-22,CMP-1004,Paid Social,1406,24,30.25,0,0.0
2025-07-26,CMP-1006,Paid Social,1231,18,20.82,0,0.0
2025-03-15,CMP-1011,Email,3857,131,13.54,18,1939.99
2025-09-11,CMP-1003,Paid Search,1201,50,62.1,0,0.0
2025-05-09,CMP-1009,Email,1056,41,6.35,1,75.84
2025-01-19,CMP-1013,Display,2206,11,6.97,0,0.0
2025-02-02,CMP-1016,Affiliate,620,16,18.78,1,93.8
2025-07-11,CMP-1004,Paid Social,1520,19,21.1,2,134.64
2025-07-23,CMP-1008,Email,1290,29,2.33,1,90.52
2025-07-13,CMP-1004,Paid Social,1239,16,20.86,0,0.0
2025-06-08,CMP-1002,Paid Search,694,28,49.28,6,520.32
2025-09-22,CMP-1017,Affiliate,764,3,3.32,1,97.13
2025-04-26,CMP-1007,Paid Social,2378,27,17.92,1,99.71
2025-06-18,CMP-1019,Organic Social,4106,91,0.0,4,326.13
2025-11-21,CMP-1008,Email,2469,72,10.22,7,961.91
2025-04-09,CMP-1004,Paid Social,1841,24,42.45,0,0.0
2025-10-04,CMP-1017,Affiliate,542,12,8.56,0,0.0
2025-07-10,CMP-1016,Affiliate,935,21,22.64,0,0.0
2025-08-13,CMP-1014,Display,1795,8,4.88,0,0.0
2025-08-30,CMP-1016,Affiliate,534,7,4.5,0,0.0
2025-05-25,CMP-1006,Paid Social,946,20,23.58,0,0.0
2025-04-25,CMP-1019,Organic Social,3218,65,0.0,0,0.0
2025-05-18,CMP-1002,Paid Search,913,54,116.34,3,176.72
2025-05-10,CMP-1019,Organic Social,2367,46,0.0,0,0.0
2025-05-20,CMP-1016,Affiliate,692,10,5.18,1,109.97
2025-02-01,CMP-1011,Email,3862,89,6.62,5,514.98
2025-03-06,CMP-1007,Paid Social,3636,16,25.15,0,0.0
2025-06-21,CMP-1008,Email,837,27,3.3,1,82.92
2025-04-24,CMP-1016,Affiliate,829,13,8.67,0,0.0
2025-03-12,CMP-1014,Display,1397,9,5.24,0,0.0
2025-01-25,CMP-1016,Affiliate,880,19,15.57,0,0.0
2025-05-28,CMP-1017,Affiliate,910,14,11.23,0,0.0
2025-05-11,CMP-1004,Paid Social,1271,19,32.85,1,54.75
2025-06-13,CMP-1003,Paid Search,1432,86,86.94,6,466.8
2025-08-12,CMP-1016,Affiliate ,1304,27,20.99,2,160.12
2025-04-13,CMP-1002,Paid Search,771,36,76.75,1,67.28
2025-06-09,CMP-1011,Email,6491,209,16.93,20,1916.11
2025-07-24,CMP-1002,Paid Search,1096,60,106.26,2,199.99
2025-04-06,CMP-1013,Display,1586,7,6.89,0,0.0
2025-04-23,CMP-1009,Email,1485,15,1.86,0,0.0
2025-05-24,CMP-1013,Display,2267,10,4.02,0,0.0
2025-05-22,CMP-1008,Email,988,37,1.92,2,111.94
2025-04-07,CMP-1019,Organic Social,3935,51,0.0,2,90.24
2025-07-11,CMP-1016,Affiliate,1034,22,20.02,3,303.09
2025-08-01,CMP-1004,Paid Social,1159,13,11.27,0,0.0
2025-05-10,CMP-1020,Organic Social,2391,37,0.0,3,192.67
2025-07-04,CMP-1009,Email,1463,46,8.45,1,66.34
2025-05-14,CMP-1013,Display,2370,8,3.67,0,0.0
2025-03-21,CMP-1016,Affiliate,572,14,8.68,2,254.48
2025-04-23,CMP-1015,Affiliate,6129,112,54.19,1,106.83
2025-09-16,CMP-1004,Paid Social,1808,27,45.95,1,72.33
2025-05-13,CMP-1013,Display,1481,4,2.81,0,0.0
2025-05-08,CMP-1004,Paid Social,1765,13,14.39,0,0.0
2025-04-13,CMP-1016,Affiliate,615,19,8.34,1,118.96
2025-08-30,CMP-1017,Affiliate,644,11,11.72,0,0.0
2025-04-14,CMP-1018,Organic Social,4026,101,0.0,2,174.69
2025-06-25,CMP-1000,Paid Search,1850,108,217.98,9,1139.59
2025-04-09,CMP-1015,Affiliate,7204,126,117.35,7,1076.09
2025-11-19,CMP-1008,Email,2157,88,4.51,6,919.94
2025-08-18,CMP-1019,Organic Social,4147,92,0.0,0,0.0
2025-08-27,CMP-1008,Email,991,36,4.21,4,284.46
2025-08-07,CMP-1003,Paid Search,765,23,54.95,1,103.74
2025-07-14,CMP-1008,Email,1659,46,5.24,2,269.57
2025-06-23,CMP-1010,Email,1517,48,6.84,4,487.93
2025-05-15,CMP-1008,Email,1236,34,5.69,1,86.0
2025-03-04,CMP-1011,Email,7209,201,23.65,7,355.29
2025-04-30,CMP-1001,Paid Search,3074,171,,9,851.94
2025-10-18,CMP-1004,Paid Social,1170,22,28.21,1,75.07
2025-10-26,CMP-1004,Paid Social,712,7,6.04,0,0.0
2025-07-08,CMP-1003,Paid Search,1564,69,131.94,4,483.01
2025-07-13,CMP-1000,Paid Search,2103,104,109.36,7,888.97
2025-05-15,CMP-1017,Affiliate,633,9,4.88,1,78.93
2025-07-10,CMP-1020,Organic Social,2783,43,0.0,0,0.0
2025-07-25,CMP-1017,Affiliate,597,10,9.37,0,0.0
2025-06-16,CMP-1006,Paid Social,1662,25,33.31,1,85.47
2025-06-16,CMP-1020,Organic Social,4727,97,0.0,0,0.0
2025-02-09,CMP-1016,Affiliate,654,17,12.66,0,0.0
2025-03-20,CMP-1017,Affiliate,613,17,11.53,1,135.07
2025-03-27,CMP-1000,Paid Search,1509,65,149.39,4,611.85
2025-04-30,CMP-1002,Paid Search,959,44,109.36,0,0.0
2025-08-12,CMP-1020,Organic Social,3014,60,0.0,0,0.0
2025-01-31,CMP-1016,Affiliate,843,14,10.37,0,0.0
2025-04-21,CMP-1011,Email,4550,164,13.41,12,899.02
2025-04-09,CMP-1018,Organic Social,5609,65,0.0,1,57.75
2025-03-28,CMP-1005,Paid Social,8808,123,118.3,5,268.53
2025-06-05,CMP-1013,Display,1868,10,5.65,0,0.0
2025-11-14,CMP-1004,Paid Social,2304,6,3.96,0,0.0
2025-04-10,CMP-1018,Organic Social,3763,92,0.0,3,217.42
2025-03-29,CMP-1017,Affiliate,533,11,9.53,0,0.0
2025-03-10,CMP-1000,Paid Search,1462,77,126.76,2,169.12
2025-02-08,CMP-1016,Affiliate,570,8,5.08,0,0.0
2025-03-07,CMP-1018,Organic Social,3870,45,0.0,0,0.0
2025-08-04,CMP-1008,Email,953,18,1.62,0,0.0
2025-04-06,CMP-1002,Paid Search,652,36,43.59,4,596.24
2025-04-20,CMP-1007,Paid Social,2044,20,11.0,0,0.0
2025-02-05,CMP-1013,Display,2493,10,5.87,0,0.0
2025-06-08,CMP-1017,Affiliate,532,19,18.81,0,0.0
2025-05-25,CMP-1002,Paid Search,918,38,37.46,2,218.81
2025-02-22,CMP-1016,Affiliate,504,9,5.94,1,125.58
2025-05-10,CMP-1009,Email,774,25,2.73,2,204.76
2025-03-24,CMP-1011,Email,3442,140,19.05,6,541.37
2025-06-21,CMP-1004,Paid Social,1451,20,22.5,0,0.0
2025-06-03,CMP-1013,Display,2126,8,7.93,0,0.0
